Year,Experience_Level,Employment_Type,Position,Currency,Salary,Country,Remote_Amount,Company_Size
2025,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,165400,US,0,Medium
2025,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,106700,US,0,Medium
2025,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,132400,US,0,Medium
2025,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,88300,US,0,Medium
2025,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,172000,US,0,Medium
2025,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,75600,US,0,Medium
2025,Senior Level ,Full-time,AI / ML Software Engineer,USD,180000,US,0,Medium
2025,Senior Level ,Full-time,AI / ML Software Engineer,USD,90000,US,0,Medium
2025,Senior Level ,Full-time,"Products, Research & Development",USD,269900,US,0,Medium
2025,Senior Level ,Full-time,"Products, Research & Development",USD,143200,US,0,Medium
2025,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,170000,US,0,Medium
2025,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,130000,US,0,Medium
2025,Mid Level ,Full-time,AI / ML Software Engineer,USD,252000,US,0,Medium
2025,Mid Level ,Full-time,AI / ML Software Engineer,USD,168000,US,0,Medium
2025,Mid Level ,Full-time,"Products, Research & Development",USD,212800,US,100,Large
2025,Mid Level ,Full-time,"Products, Research & Development",USD,136000,US,100,Large
2025,Senior Level ,Full-time,AI / ML Software Engineer,USD,252000,US,0,Medium
2025,Senior Level ,Full-time,AI / ML Software Engineer,USD,168000,US,0,Medium
2025,Senior Level ,Full-time,AI / ML Software Engineer,USD,252000,US,0,Medium
2025,Senior Level ,Full-time,AI / ML Software Engineer,USD,168000,US,0,Medium
2025,Senior Level ,Full-time,"Products, Research & Development",USD,168480,US,0,Medium
2025,Senior Level ,Full-time,"Products, Research & Development",USD,91520,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,131958,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,79175,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,280000,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,80000,US,0,Medium
2024,Entry Level ,Full-time,"Data Science, Engineers & Analytics",USD,720000,US,0,Medium
2024,Entry Level ,Full-time,"Data Science, Engineers & Analytics",USD,170000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,720000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,170000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,720000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,170000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,700000,US,100,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,100000,US,100,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,179000,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,112000,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,179000,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,112000,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,720000,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,100000,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,113145,US,100,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,70715,US,100,Medium
2024,Senior Level ,Full-time,AI / ML Software Engineer,USD,720000,US,100,Medium
2024,Senior Level ,Full-time,AI / ML Software Engineer,USD,100000,US,100,Medium
2024,Entry Level ,Full-time,"Data Science, Engineers & Analytics",USD,95347,US,0,Medium
2024,Entry Level ,Full-time,"Data Science, Engineers & Analytics",USD,57200,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,100000,US,100,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,80000,US,100,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,725000,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,240000,US,0,Medium
2024,Senior Level ,Full-time,AI / ML Software Engineer,USD,619000,US,100,Medium
2024,Senior Level ,Full-time,AI / ML Software Engineer,USD,100000,US,100,Medium
2024,Entry Level ,Full-time,"Data Science, Engineers & Analytics",USD,220000,US,0,Medium
2024,Entry Level ,Full-time,"Data Science, Engineers & Analytics",USD,80000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,72000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,54000,US,0,Medium
2024,Senior Level ,Full-time,"AI / ML Sales, Consultant & Prof. Services",USD,197500,US,0,Medium
2024,Senior Level ,Full-time,"AI / ML Sales, Consultant & Prof. Services",USD,111100,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,181896,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,110240,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,281000,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,206000,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,160000,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,149200,US,0,Medium
2024,Senior Level ,Full-time,AI / ML Engineer / Developer,USD,203500,US,0,Medium
2024,Senior Level ,Full-time,AI / ML Engineer / Developer,USD,117700,US,0,Medium
2024,Senior Level ,Full-time,AI / ML Software Engineer,USD,720000,US,100,Medium
2024,Senior Level ,Full-time,AI / ML Software Engineer,USD,100000,US,100,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,80000,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,73588,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,103100,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,64000,US,0,Medium
2024,Entry Level ,Full-time,"Data Science, Engineers & Analytics",USD,89600,US,0,Medium
2024,Entry Level ,Full-time,"Data Science, Engineers & Analytics",USD,62400,US,0,Medium
2024,Mid Level ,Full-time,AI / ML Engineer / Developer,USD,720000,US,0,Medium
2024,Mid Level ,Full-time,AI / ML Engineer / Developer,USD,100000,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,720000,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,100000,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,400000,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,170000,US,0,Medium
2024,Entry Level ,Full-time,AI / ML Engineer / Developer,USD,220000,US,0,Medium
2024,Entry Level ,Full-time,AI / ML Engineer / Developer,USD,80000,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,720000,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,170000,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,197500,US,100,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,138500,US,100,Medium
2024,Senior Level ,Full-time,"Products, Research & Development",USD,122500,US,0,Medium
2024,Senior Level ,Full-time,"Products, Research & Development",USD,122500,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,189900,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,101800,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,119000,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,86500,US,0,Medium
2024,Entry Level ,Full-time,"Data Science, Engineers & Analytics",USD,103576,US,100,Medium
2024,Entry Level ,Full-time,"Data Science, Engineers & Analytics",USD,60927,US,100,Medium
2024,Entry Level ,Full-time,"Data Science, Engineers & Analytics",USD,114400,US,100,Medium
2024,Entry Level ,Full-time,"Data Science, Engineers & Analytics",USD,76800,US,100,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,90000,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,80000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,97100,US,100,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,54000,US,100,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,151700,US,100,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,84300,US,100,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,123000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,54000,US,0,Medium
2024,Senior Level ,Full-time,AI / ML Engineer / Developer,USD,251500,US,0,Medium
2024,Senior Level ,Full-time,AI / ML Engineer / Developer,USD,125700,US,0,Medium
2024,Senior Level ,Full-time,"Products, Research & Development",USD,258750,US,0,Medium
2024,Senior Level ,Full-time,"Products, Research & Development",USD,132000,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,419750,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,272000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,172000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,75600,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,222480,US,100,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,83430,US,100,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,172000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,75600,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,419750,US,0,Medium
2024,Mid Level ,Full-time,"Products, Research & Development",USD,220000,US,0,Medium
2024,Entry Level ,Full-time,"Data Science, Engineers & Analytics",USD,137000,US,0,Medium
2024,Entry Level ,Full-time,"Data Science, Engineers & Analytics",USD,60400,US,0,Medium
2024,Senior Level ,Full-time,"Products, Research & Development",USD,258750,US,0,Medium
2024,Senior Level ,Full-time,"Products, Research & Development",USD,128000,US,0,Medium
2024,Senior Level ,Full-time,AI / ML Engineer / Developer,USD,201250,US,0,Medium
2024,Senior Level ,Full-time,AI / ML Engineer / Developer,USD,108000,US,0,Medium
2024,Senior Level ,Full-time,AI / ML Engineer / Developer,USD,304750,US,0,Medium
2024,Senior Level ,Full-time,AI / ML Engineer / Developer,USD,164000,US,0,Medium
2025,Senior Level ,Full-time,AI / ML Engineer / Developer,USD,183580,US,100,Medium
2025,Senior Level ,Full-time,AI / ML Engineer / Developer,USD,111260,US,100,Medium
2025,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,185000,US,0,Medium
2025,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,115000,US,0,Medium
2025,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,240500,US,0,Large
2025,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,139100,US,0,Large
2025,Mid Level ,Full-time,AI / ML Engineer / Developer,USD,223600,US,0,Large
2025,Mid Level ,Full-time,AI / ML Engineer / Developer,USD,129300,US,0,Large
2025,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,323400,US,100,Medium
2025,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,224900,US,100,Medium
2025,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,223400,US,0,Large
2025,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,136000,US,0,Large
2025,Senior Level ,Full-time,"Products, Research & Development",USD,160000,US,100,Medium
2025,Senior Level ,Full-time,"Products, Research & Development",USD,120000,US,100,Medium
2025,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,129780,US,0,Medium
2025,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,92700,US,0,Medium
2025,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,183500,US,0,Medium
2025,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,115500,US,0,Medium
2025,Senior Level ,Full-time,AI / ML Software Engineer,USD,194688,US,0,Medium
2025,Senior Level ,Full-time,AI / ML Software Engineer,USD,118976,US,0,Medium
2025,Senior Level ,Full-time,AI / ML Software Engineer,USD,194688,US,0,Medium
2025,Senior Level ,Full-time,AI / ML Software Engineer,USD,118976,US,0,Medium
2025,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,215000,US,100,Medium
2025,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,175000,US,100,Medium
2025,Senior Level ,Full-time,AI / ML Software Engineer,USD,245000,US,0,Medium
2025,Senior Level ,Full-time,AI / ML Software Engineer,USD,125000,US,0,Medium
2025,Mid Level ,Full-time,AI / ML Software Engineer,USD,245000,US,0,Medium
2025,Mid Level ,Full-time,AI / ML Software Engineer,USD,125000,US,0,Medium
2025,Mid Level ,Full-time,AI / ML Software Engineer,USD,340000,US,0,Medium
2025,Mid Level ,Full-time,AI / ML Software Engineer,USD,315000,US,0,Medium
2025,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,226000,US,100,Medium
2025,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,153700,US,100,Medium
2025,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,184250,US,0,Medium
2025,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,167500,US,0,Medium
2025,Mid Level ,Full-time,AI / ML Software Engineer,USD,226000,US,100,Medium
2025,Mid Level ,Full-time,AI / ML Software Engineer,USD,153700,US,100,Medium
2025,Senior Level ,Full-time,"Products, Research & Development",USD,190000,US,0,Medium
2025,Senior Level ,Full-time,"Products, Research & Development",USD,160000,US,0,Medium
2025,Senior Level ,Full-time,"Products, Research & Development",USD,262000,US,100,Medium
2025,Senior Level ,Full-time,"Products, Research & Development",USD,178200,US,100,Medium
2025,Entry Level ,Full-time,"Products, Research & Development",USD,100000,US,100,Medium
2025,Entry Level ,Full-time,"Products, Research & Development",USD,100000,US,100,Medium
2025,Mid Level ,Full-time,AI / ML Software Engineer,USD,156000,US,0,Medium
2025,Mid Level ,Full-time,AI / ML Software Engineer,USD,93600,US,0,Medium
2025,Mid Level ,Full-time,"Products, Research & Development",USD,190000,US,0,Medium
2025,Mid Level ,Full-time,"Products, Research & Development",USD,170000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,95000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,85000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,95000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,85000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,95000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,85000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,95000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,85000,US,0,Medium
2024,Entry Level ,Full-time,"Data Science, Engineers & Analytics",USD,105000,US,100,Medium
2024,Entry Level ,Full-time,"Data Science, Engineers & Analytics",USD,75000,US,100,Medium
2024,Entry Level ,Full-time,"Data Science, Engineers & Analytics",USD,58000,US,0,Medium
2024,Entry Level ,Full-time,"Data Science, Engineers & Analytics",USD,42000,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,225000,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,209000,US,0,Medium
2024,Senior Level ,Full-time,AI / ML Software Engineer,USD,220000,US,0,Medium
2024,Senior Level ,Full-time,AI / ML Software Engineer,USD,150000,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,130100,US,100,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,72400,US,100,Medium
2024,Senior Level ,Full-time,AI / ML Software Engineer,USD,204100,US,100,Medium
2024,Senior Level ,Full-time,AI / ML Software Engineer,USD,152200,US,100,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,132400,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,88300,US,0,Medium
2024,Senior Level ,Part-time,"Data Science, Engineers & Analytics",USD,220000,US,0,Medium
2024,Senior Level ,Part-time,"Data Science, Engineers & Analytics",USD,96600,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,180000,US,0,Medium
2024,Senior Level ,Full-time,"Data Science, Engineers & Analytics",USD,90000,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,192400,US,0,Medium
2024,Mid Level ,Full-time,"Data Science, Engineers & Analytics",USD,109000,US,0,Medium
